,summary,Hazard,Mitigation,Impacts,Causes,word
week bringing,6.041849517591074,-0.1106783050407195,0.01463848383172108,-0.0451156042512666,0.1677379422650853,week bringing
bringing snow,15.822118162773933,-0.03825544366330932,0.0147903582596645,-0.00109192559757226,0.022410619901813887,bringing snow
ice sever+e,5.912583715617016,-0.12704187768016081,-0.006389619095358254,-0.06857014827265424,0.2405523990412356,ice sever+e
and tornado,9.086720221518888,-0.1512559532472596,0.011750870226952584,-0.01740606749988159,0.15823054839234427,and tornado
tornado risk+s,5.541138775615036,-0.11496757220512006,-0.0010978444706055096,-0.0667569523571414,0.2228719857193449,tornado risk+s
AccuWeather,5.445941322170981,-0.10710172873249688,0.005513864693170687,-0.06078222407601452,0.20019225791866388,AccuWeather
accuweather experte+s,5.31324135185653,-0.09774971381930289,0.012810161277883434,-0.05452594457038811,0.1743503963582311,accuweather experte+s
experte+s warn,5.23796108638323,-0.09311324374513394,0.016136967562285224,-0.051859098954281715,0.16226328583614408,experte+s warn
warn significant,5.169921036561452,-0.08925192684132685,0.018733374735202202,-0.04989819182854827,0.1526873727644489,warn significant
significant travel,5.078157138091696,-0.08444516950551365,0.02172028514355055,-0.047822337608738025,0.1415051042005887,significant travel
dis…,5.029204302317009,-0.08203602627948264,0.023107751952641628,-0.046944684917430944,0.1362454423094197,dis…
travel dis…,5.029204302317009,-0.08203602627948264,0.023107751952641628,-0.046944684917430944,0.1362454423094197,travel dis…
+3267,4.98949680222969,-0.08014861503579569,0.024141342090199535,-0.04633624370166235,0.1322980986665591,+3267
dis… +3267,4.98949680222969,-0.08014861503579569,0.024141342090199535,-0.04633624370166235,0.1322980986665591,dis… +3267
+3267 char+s,4.95164051293266,-0.07839850997944116,0.02505688444862271,-0.04583547011637866,0.1287794101493932,+3267 char+s
Few,5.281314946993529,-0.07374417724306602,0.0392254216023064,-0.026891059028485334,0.07321037558678853,Few
few sever+e,5.314450120696393,-0.07457450706136852,0.039113433396733926,-0.026638123386149664,0.07367932948810554,few sever+e
storms today,5.439417057213067,-0.07769764585188062,0.03862048221062628,-0.02578953217307152,0.07571575449304666,storms today
today good,5.497794589334367,-0.07915580895591631,0.03834953488557149,-0.025452128529590747,0.07682197953075229,today good
good saturday,9.368079466516493,-0.12816029383041425,0.039439751456004785,0.0031054297502101135,0.0673471356323761,good saturday
saturday everyon+e,9.316444818143408,-0.12892915824218165,0.038140999910874905,0.0014961628258541141,0.07278274151680104,saturday everyon+e
today one,9.309342780983782,-0.12868857543521486,0.03833753336552618,0.0016669033777583857,0.07198821554223088,today one
one those,9.501355175808019,-0.13141051083460628,0.03709897891107139,0.0012986374022044837,0.07673091463024062,one those
those days,9.680657721879886,-0.13405394196447096,0.035784254626585854,0.0007664332727533718,0.08177723451834529,those days
days wher+e,9.84224679894496,-0.13654084828057206,0.03444873883831298,0.00011128556012395884,0.08690661848815236,days wher+e
wher+e you,10.053465265740197,-0.1399775003714145,0.03245164717261395,-0.0010321852413349912,0.09456854780131745,wher+e you
need stay,10.551339867727961,-0.14925034785872504,0.02627365447332676,-0.005363855847542891,0.11807620047989582,need stay
stay very,10.801236072949658,-0.15478953909465418,0.02212136754674886,-0.008683819031741312,0.13363312812756376,stay very
aware,11.090634431873823,-0.16226638461388526,0.01609728365716156,-0.013832798835196395,0.15578829209260173,aware
very aware,11.090634431873823,-0.16226638461388526,0.01609728365716156,-0.013832798835196395,0.15578829209260173,very aware
aware the,11.81885180217764,-0.1885222102481186,-0.007353919628722619,-0.03558519288062137,0.23707699998027482,aware the
weather the,39.233111691782725,-0.20643247020735395,0.021697385955257963,0.03528841861776596,0.09618116600590285,weather the
for major,13.6476072224899,-0.14682575816502608,0.04728301813220958,0.02704629219658442,0.026937706129212282,for major
major flood,14.321120169476194,-0.14457128770962283,0.052795991877475586,0.03461129216928902,0.0015496783212489017,major flood
flood high,15.793550772412157,-0.14914770580215644,0.0539911937025862,0.03947720379755849,-0.006041208544505701,flood high
high across,16.920841011430202,-0.1527568693757135,0.05423977158441857,0.0422037047539093,-0.00874876333526168,high across
this flooding,36.56900707151151,-0.1863154369219889,0.056116097410415365,0.06753181601326379,-0.03495705364177394,this flooding
flooding could,22.34310366038396,-0.16618511713681086,0.05507828556332564,0.052356191504293326,-0.01902708068766415,flooding could
accompanied,18.077101476446238,-0.15610761560350303,0.05446144258871147,0.04473642422849697,-0.011283977450036111,accompanied
could accompanied,18.077101476446238,-0.15610761560350303,0.05446144258871147,0.04473642422849697,-0.011283977450036111,could accompanied
accompanied few,14.948975082860514,-0.14912105487707397,0.05065839332682322,0.034002324265857364,0.010132759451747127,accompanied few
few strong,8.709498104743446,-0.12180769174167853,0.040060081884148696,0.00039036552561752405,0.06591949741795022,few strong
strong severe,8.231058074291294,-0.13579238879174071,0.019666228801302397,-0.023671132898711263,0.14682813572714126,strong severe
and high,7.42361833808218,-0.1266237851033563,0.0196785467362739,-0.02878763376518486,0.14789841295294368,and high
wind+s before,6.999579936884565,-0.11234738251112619,0.02935528140605404,-0.021639348780715252,0.11152675984384283,wind+s before
before winter,6.788606938204209,-0.10656124917586768,0.03249858522056337,-0.019934654716908855,0.09942144012566519,before winter
threate…,6.606474882831242,-0.10197913606446757,0.03462061576779031,-0.01914262865685984,0.09117759597595633,threate…
winter threate…,6.606474882831242,-0.10197913606446757,0.03462061576779031,-0.01914262865685984,0.09117759597595633,winter threate…
threate… good,6.407839850228656,-0.0978176505475051,0.035848739409122386,-0.019489053341787875,0.08645220584838816,threate… good
+2259,8.405463507097862,-0.10931695571892783,0.05049538196995524,0.009642388805538209,0.02210845381290508,+2259
few +2259,8.405463507097862,-0.10931695571892783,0.05049538196995524,0.009642388805538209,0.02210845381290508,few +2259
+2259 char+s,8.039337502013943,-0.10591799499643277,0.050129068919697255,0.007125755172100283,0.024359642412804347,+2259 char+s
Bontan,2.388284459491294,0.5774748099800037,-0.17944470959959988,-0.32855967948073167,-0.06552539638679232,Bontan
Ame,2.4049951457620318,0.5900295590464486,-0.18641728593504736,-0.3355322558161792,-0.07249797272223982,Ame
bontan am+e,2.4049951457620318,0.5900295590464486,-0.18641728593504736,-0.3355322558161792,-0.07249797272223982,bontan am+e
am+e the,2.418296270467367,0.5997892098971565,-0.19193267253530438,-0.34104764241643626,-0.07801335932249687,am+e the
candy,3.7345209679225575,1.0815512685614772,-0.6264889562259962,-0.775603926107128,-0.5125696430131887,candy
the candy,2.4299051551112547,0.6081438603312046,-0.19672162654584646,-0.3458365964269782,-0.08280231333303904,the candy
candy that,2.4492318043752626,0.6217272484017893,-0.2046438269287353,-0.3537587968098671,-0.09072451371592757,candy that
survived,2.4674443613877446,0.6341699152366849,-0.2120523442684066,-0.3611673141495385,-0.09813303105559906,survived
that survived,2.4674443613877446,0.6341699152366849,-0.2120523442684066,-0.3611673141495385,-0.09813303105559906,that survived
survived 100,2.506561283321874,0.6597902285962521,-0.2277812079554312,-0.37689617783656293,-0.11386189474262344,survived 100
100 year+s,2.5273629649881877,0.6728372165378057,-0.23604585360518313,-0.38516082348631486,-0.12212654039237547,100 year+s
year+s leaks,2.5853748626887403,0.7072842717115274,-0.2587399128001036,-0.4078548826812354,-0.14482059958729587,year+s leaks
bombings,2.646684236894218,0.7408852557006902,-0.2821770259674439,-0.4312919958485755,-0.1682577127546363,bombings
leaks bombings,2.646684236894218,0.7408852557006902,-0.2821770259674439,-0.4312919958485755,-0.1682577127546363,leaks bombings
censorship,2.7822179576228376,0.8065587395898768,-0.3321178368647359,-0.4812328067458676,-0.21819852365192827,censorship
bombings censorship,2.7822179576228376,0.8065587395898768,-0.3321178368647359,-0.4812328067458676,-0.21819852365192827,bombings censorship
censorship and,2.4329574544157535,0.6103158374544481,-0.19797697753987367,-0.34709194742100546,-0.08405766432706605,censorship and
floods you,3.0307159089655324,0.9034809417891932,-0.4176682659725796,-0.5667832358537115,-0.30374895275977204,floods you
can keep,2.956036339463075,0.8770054751129581,-0.392718697242332,-0.5418336671234637,-0.27879938402952426,can keep
keep good,2.860524210026347,0.8399733779132825,-0.35987429902868906,-0.5089892689098208,-0.24595498581588157,keep good
good candy,2.630809991658331,0.7324420292066284,-0.2761611811657324,-0.4252761510468641,-0.1622418679529248,good candy
candy dow+n,2.7634650865670065,0.7980998888835673,-0.32535475921142587,-0.4744697290925577,-0.21143544599861822,candy dow+n
perusing,2.9720719536075797,0.8828628436680986,-0.39812873783650016,-0.5472437077176319,-0.28420942462369275,perusing
when perusing,2.9720719536075797,0.8828628436680986,-0.39812873783650016,-0.5472437077176319,-0.28420942462369275,when perusing
Japanese,2.8870331038894026,0.8506373234988263,-0.36909876792457297,-0.5182137378057048,-0.25517945471176534,Japanese
perusing japanese,2.8870331038894026,0.8506373234988263,-0.36909876792457297,-0.5182137378057048,-0.25517945471176534,perusing japanese
japanese candy,2.832304298939406,0.8282716490286153,-0.3499600210231087,-0.4990749909042405,-0.23604070781030106,japanese candy
candy store,2.801117101050261,0.8148986361707344,-0.33888770305025256,-0.48800267293138444,-0.22496838983744505,candy store
store you,2.7689092954034717,0.8005748100307982,-0.3273228872584233,-0.476437857139555,-0.2134035740456156,store you
you likely,2.740371628666215,0.7874224060952225,-0.3169629428765439,-0.46607791275767557,-0.20304362966373618,you likely
likely come,2.7047003401945866,0.7703356649252826,-0.30386052697038407,-0.4529754968515158,-0.1899412137575763,likely come
come across,2.6887239411462662,0.7624377564962294,-0.2979361105165125,-0.4470510803976442,-0.1840167973037048,come across
across some,2.668101943067948,0.7520083508544377,-0.29023673764264407,-0.43935170752377595,-0.17631742442983647,across some
packages,2.654469552539218,0.7449636130414816,-0.28511424361906945,-0.4342292135002012,-0.17119493040626194,packages
some package+s,2.654469552539218,0.7449636130414816,-0.28511424361906945,-0.4342292135002012,-0.17119493040626194,some package+s
package+s that,2.6319196709992174,0.7330378939265941,-0.2765828936337719,-0.42569786351490346,-0.16266358042096427,package+s that
that look,2.6203649965629787,0.726791030989542,-0.27218302050882104,-0.4212979903899528,-0.15826370729601344,that look
look like,2.740371628666215,0.7874224060952225,-0.3169629428765439,-0.46607791275767557,-0.20304362966373618,look like
like major,2.599048284156811,0.7150151186311358,-0.26401473423522787,-0.41312970411635974,-0.15009542102242032,like major
throwbacks,2.5872708587178166,0.7083647223312766,-0.2594729984263397,-0.40858796830747135,-0.14555368521353212,throwbacks
major throwbacks,2.5872708587178166,0.7083647223312766,-0.2594729984263397,-0.40858796830747135,-0.14555368521353212,major throwbacks
bygone,2.5622889650483986,0.693903999669065,-0.2497703867436204,-0.398885356624752,-0.13585107353081274,bygone
throwbacks bygone,2.5622889650483986,0.693903999669065,-0.2497703867436204,-0.398885356624752,-0.13585107353081274,throwbacks bygone
eras,2.550936281532541,0.687167857224163,-0.24532986178218152,-0.3944448316633134,-0.13141054856937398,eras
bygone eras,2.550936281532541,0.687167857224163,-0.24532986178218152,-0.3944448316633134,-0.13141054856937398,bygone eras
Although,2.4446582272106565,0.6185487464060178,-0.20277472955769532,-0.351889699438827,-0.08885541634488753,Although
although they,2.436281952272181,0.6126699819221427,-0.1993424878774585,-0.34845745775859027,-0.08542317466465094,although they
they might,2.4318510585340625,0.6095297150587963,-0.19752212062296873,-0.3466370905041006,-0.08360280741016121,they might
not have,2.423421137478692,0.6034959412870923,-0.19404963579171097,-0.3431646056728429,-0.08013032257890343,not have
have the,2.436281952272181,0.6126699819221427,-0.1993424878774585,-0.34845745775859027,-0.08542317466465094,have the
electrifying,2.2477289367911855,0.45677486233567793,-0.11878974581542769,-0.2679047156965594,-0.004870432602620212,electrifying
the electrifying,2.2477289367911855,0.45677486233567793,-0.11878974581542769,-0.2679047156965594,-0.004870432602620212,the electrifying
flavors,2.239876032438104,0.44910319760532946,-0.11528992244745144,-0.2644048923285834,-0.001370609234643879,flavors
electrifying flavors,2.239876032438104,0.44910319760532946,-0.11528992244745144,-0.2644048923285834,-0.001370609234643879,electrifying flavors
flavors more,2.2337390619782806,0.44302870265276284,-0.11254629154493673,-0.26166126142606866,0.0013730216678707855,flavors more
modern,2.2310878549346542,0.44038263291618107,-0.11135869462144318,-0.2604736645025749,0.0025606185913644233,modern
more modern,2.2310878549346542,0.44038263291618107,-0.11135869462144318,-0.2604736645025749,0.0025606185913644233,more modern
snacks,2.2275101198018312,0.4367906600557669,-0.10975382424694462,-0.25886879412807645,0.004165488965862881,snacks
modern snacks,2.2275101198018312,0.4367906600557669,-0.10975382424694462,-0.25886879412807645,0.004165488965862881,modern snacks
snacks these,2.2236001243314685,0.43283699784131247,-0.10799696078519505,-0.2571119306663267,0.005922352427612697,snacks these
products,2.2207844237141026,0.42997147437982874,-0.10672987826177965,-0.25584484814291153,0.007189434951027956,products
these products,2.2207844237141026,0.42997147437982874,-0.10672987826177965,-0.25584484814291153,0.007189434951027956,these products
products are,2.2167352481161804,0.4258233688787597,-0.10490490529435814,-0.2540198751754899,0.009014407918449319,products are
are you,2.2141446820929707,0.42315245941558144,-0.10373558165698084,-0.2528505515381126,0.01018373155582679,are you
el…,2.158384323349421,0.3622097793479439,-0.07822934412983638,-0.22734431401096805,0.03568996908297124,el…
the el…,2.158384323349421,0.3622097793479439,-0.07822934412983638,-0.22734431401096805,0.03568996908297124,the el…
+6227,2.1574307785106153,0.3611063448401492,-0.07778746011404025,-0.22690242999517202,0.03613185309876744,+6227
el… +6227,2.1574307785106153,0.3611063448401492,-0.07778746011404025,-0.22690242999517202,0.03613185309876744,el… +6227
+6227 char+s,2.1563057195754713,0.3598016105497026,-0.07726584319972368,-0.22638081308085556,0.036653470013083916,+6227 char+s
Bengaluru,17.685280438910503,-0.17258318299209585,0.031689803896222925,0.07670735965784774,-0.03220622270179703,Bengaluru
brothers,19.011941047214076,-0.17173659557586962,0.03204207701284058,0.07729559360766497,-0.03484553986159881,brothers
bengaluru brothers,7.454288570668999,-0.12466996832507804,0.022246160319210256,0.04576158065593405,0.002742714701446295,bengaluru brothers
brothers move,7.605583677989317,-0.13410682723684814,0.01387792906315053,0.05982078407300389,-0.0063530293023287415,brothers move
move entire,4.947809320143872,-0.12840743642077102,-0.03240030504340354,0.09194884928834758,-0.0187714603546757,move entire
entire house,9.13249463198603,-0.2337394664532624,-0.08399934943513361,0.19840639447735361,-0.10937682115807912,entire house
house 100,11.001735637702255,-0.2063569115494035,-0.036363404540871516,0.1495136315443918,-0.0748016749785646,house 100
100 feet,15.020126524772019,-0.1908219923180729,0.003863914000797374,0.11028761652548216,-0.051729641727931104,100 feet
brick,7.525716245041324,-0.15942758673761903,-0.015080302616770402,0.10089048996630921,-0.032841042510794866,brick
feet brick,4.928976227977797,-0.10745234701231825,-0.008885366151565774,0.05797707929667837,0.0031386481312588913,feet brick
brick brick,4.928976227977797,-0.10745234701231825,-0.008885366151565774,0.05797707929667837,0.0031386481312588913,brick brick
fulfill,7.811467396608947,-0.12649890374812145,0.021046318072922912,0.04929348312391528,-0.0012614905630794133,fulfill
brick fulfill,4.911802679534048,-0.08873015427884869,0.012072011883574454,0.02598297544616965,0.022690242728869908,brick fulfill
fulfill mother,4.926371539851093,-0.08452881935139543,0.017311901429988508,0.018105471171113958,0.02727549446739207,fulfill mother
emotional,4.950992053120972,-0.0811383278857797,0.021906740921473624,0.011354546665120613,0.031110015237978586,emotional
mother emotional,4.950992053120972,-0.0811383278857797,0.021906740921473624,0.011354546665120613,0.031110015237978586,mother emotional
wish,10.196318246792465,-0.14094524939145714,0.030185834951380473,0.05278053490440475,-0.007751313561886377,wish
emotional wish,4.985966256070261,-0.07844649752550405,0.025984402062024493,0.0055630890038517915,0.03431120303489929,emotional wish
wish two,5.005969270848742,-0.07740529960213514,0.027738478629989075,0.003151812854609396,0.03561374970780201,wish two
two brothers,14.664772409741854,-0.1507615006712219,0.036091601083249,0.058817931136351045,-0.01987552260658006,two brothers
brothers from,12.250034397734982,-0.13567179380262276,0.04054980719356594,0.04317753320471205,-0.007217234965549805,brothers from
from bengaluru,4.670503247678326,-0.08783944451286062,0.005564301066635233,0.030829493186182284,0.020819786690127195,from bengaluru
bengaluru are,19.446275639872894,-0.07541423376415843,0.028560476853556217,0.03796021928509242,-0.03909923298571959,bengaluru are
relocating,5.256219053133193,-0.09062344551920364,0.019439859796319146,0.02116974331568276,0.024186482162139655,relocating
are relocating,5.256219053133193,-0.09062344551920364,0.019439859796319146,0.02116974331568276,0.024186482162139655,are relocating
relocating their,5.374051172983525,-0.09904083931633272,0.012876747316795877,0.03346103134545834,0.01643821471197647,relocating their
their entire,8.668966329018108,-0.17451815419156755,-0.02458752459370542,0.12027839582732071,-0.050397409316866607,their entire
two-storey,13.011655454945455,-0.1567718390436283,0.03348216321075848,0.061786404382033255,-0.016839155699798495,two-storey
entire two-storey,5.571280941847025,-0.1176113297366008,-0.003375323597157188,0.061176636071951535,-0.001300348238126427,entire two-storey
two-storey house,5.257292744960181,-0.18378682200721358,-0.0869843189423892,0.16824411371339448,-0.07385353193880288,two-storey house
feet instead,5.767418476144422,-0.10737687040820497,0.01262412480987313,0.040210450348144106,0.01097944435299592,feet instead
demolishing,5.829871372787459,-0.09849848263536336,0.023949076628624943,0.023620939329658912,0.020715419229318785,demolishing
instead demolishing,5.829871372787459,-0.09849848263536336,0.023949076628624943,0.023620939329658912,0.020715419229318785,instead demolishing
honoring,5.982854771857815,-0.09246296088154632,0.03386249050448724,0.010155458864672447,0.028097026453718723,honoring
demolishing honoring,5.982854771857815,-0.09246296088154632,0.03386249050448724,0.010155458864672447,0.028097026453718723,demolishing honoring
honoring their,5.374051172983525,-0.09904083931633272,0.012876747316795877,0.03346103134545834,0.01643821471197647,honoring their
their late,12.20045584320385,-0.14363747676075606,0.0403624782111323,0.04688535455773349,-0.007198474469830616,their late
father,12.53037975860047,-0.13840080209949768,0.050529642356494146,0.03355067616357208,0.0011914558604323752,father
late father,9.483372168671837,-0.1212101545753554,0.047988854896956715,0.021611580397801682,0.01298745062730904,late father
legacy,9.284723009216831,-0.1243675345383837,0.03947190341679166,0.03235959869675236,0.006096677974958124,legacy
father legacy,6.409243586799577,-0.08955473578954808,0.04506308858798174,-0.002119850723754292,0.033826758797575185,father legacy
legacy and,12.565276210222269,-0.11022229688555198,0.04697844612099573,0.024615798780655087,-0.002322890366147704,legacy and
fulfilling,6.633140511589062,-0.09006360752173424,0.04827587501061632,-0.004547717198264974,0.03455776162350579,fulfilling
and fulfilling,6.633140511589062,-0.09006360752173424,0.04827587501061632,-0.004547717198264974,0.03455776162350579,and fulfilling
fulfilling their,5.374051172983525,-0.09904083931633272,0.012876747316795877,0.03346103134545834,0.01643821471197647,fulfilling their
their mother,4.926371539851093,-0.08452881935139543,0.017311901429988508,0.018105471171113958,0.02727549446739207,their mother
mother wish,4.985966256070261,-0.07844649752550405,0.025984402062024493,0.0055630890038517915,0.03431120303489929,mother wish
wish keep,7.780289727382059,-0.10335631665872631,0.04984574484040664,0.005232390474303724,0.026040880260505526,wish keep
keep their,5.374051172983525,-0.09904083931633272,0.012876747316795877,0.03346103134545834,0.01643821471197647,keep their
cherished,8.405463507097862,-0.10931695571892783,0.05049538196995524,0.009642388805538209,0.02210845381290508,cherished
their cherished,8.405463507097862,-0.10931695571892783,0.05049538196995524,0.009642388805538209,0.02210845381290508,their cherished
cherished home,9.215063252908363,-0.11604562180689353,0.05118824465528192,0.014639293342910626,0.017582334203500534,cherished home
intact,9.767153887673844,-0.12011462555917357,0.0515865032060975,0.01767056274926802,0.014799931912327013,intact
home intact,9.767153887673844,-0.12011462555917357,0.0515865032060975,0.01767056274926802,0.014799931912327013,home intact
frequent,12.948487570318594,-0.1380355601915958,0.05315857550745434,0.03109931566709477,0.0021372881806537253,frequent
du+e frequent,12.948487570318594,-0.1380355601915958,0.05315857550745434,0.03109931566709477,0.0021372881806537253,du+e frequent
frequent flooding,20.537372397123654,-0.16229223506324125,0.05484855531800501,0.04941287774572905,-0.01601561133837915,frequent flooding
area rar+e,9.216986430386722,-0.0671887310297432,0.04042186371489303,0.003391244508091138,0.00739875392901783,area rar+e
rar+e and,8.767854867855474,-0.0732805543646502,0.042207061495715716,0.002950313692083336,0.011881538587665963,rar+e and
remarkable,11.702234225921725,-0.11846512725015006,0.036313050460909824,0.039020997666174145,-0.009001235332435213,remarkable
and remarkable,8.4675651127348,-0.07613107347659646,0.043134298497227615,0.0022813053328105248,0.014747370340177448,and remarkable
feat,7.82161291724939,-0.07951164825249964,0.04454853366848154,-6.482069762154364e-05,0.020743669088580403,feat
remarkable feat,7.82161291724939,-0.07951164825249964,0.04454853366848154,-6.482069762154364e-05,0.020743669088580403,remarkable feat
feat two,7.54609681066978,-0.07994887678294053,0.04494533429120798,-0.001423425477952346,0.023287217764086026,feat two
Thubarahalli,9.598801389416316,-0.11383819644840558,0.04359115243793066,0.023574567519956423,0.008171702179169352,Thubarahalli
from thubarahalli,9.598801389416316,-0.11383819644840558,0.04359115243793066,0.023574567519956423,0.008171702179169352,from thubarahalli
Palya,9.230344564595136,-0.11572809802382052,0.04080669192130932,0.026636177869878187,0.007682179356506818,Palya
thubarahalli palya,9.230344564595136,-0.11572809802382052,0.04080669192130932,0.026636177869878187,0.007682179356506818,thubarahalli palya
palya east,9.019248130060577,-0.11741388399501235,0.038286897283597035,0.029696887590170952,0.0065898664217066425,palya east
east bengaluru,8.915513045738166,-0.1186183426902019,0.0365760347639964,0.031902239504857786,0.005624941972643254,east bengaluru
shifting,6.196899915088308,-0.0972406952121164,0.021161855228250304,0.02830524564323881,0.01383632498141156,shifting
are shifting,6.196899915088308,-0.0972406952121164,0.021161855228250304,0.02830524564323881,0.01383632498141156,are shifting
shifting their,6.133820093265815,-0.10798746426971743,0.00894259532237326,0.046667576979776304,0.0031771312716047553,shifting their
preserve,11.115033004677176,-0.1392991533060829,0.037486349760559284,0.04598909575683914,-0.005303434112092445,preserve
feet preserve,5.686826323203254,-0.09798312230266379,0.013546228053523639,0.03425899880558002,0.012857290501235252,feet preserve
preserve their,8.818245959343738,-0.1296258654091935,0.025940734067521592,0.048652469476064525,-0.003786204272192674,preserve their
fathers,5.437060735625123,-0.0843568156342549,0.02419805390500578,0.013926332645125132,0.0260353443850512,fathers
late fathers,5.437060735625123,-0.0843568156342549,0.02419805390500578,0.013926332645125132,0.0260353443850512,late fathers
fathers legacy,5.357054934598254,-0.0809042614255631,0.026507824758999165,0.008984842581051299,0.029281124713468894,fathers legacy
and fulfill,5.258365585175508,-0.07703463130553656,0.028849671234906928,0.003607768466629902,0.03284938944882493,and fulfill
fulfill their,6.133820093265815,-0.10798746426971743,0.00894259532237326,0.046667576979776304,0.0031771312716047553,fulfill their
mothers,5.147182764361046,-0.07305291483775592,0.030958018622350456,-0.0017133911095797685,0.036427435212181676,mothers
their mother+s,5.147182764361046,-0.07305291483775592,0.030958018622350456,-0.0017133911095797685,0.036427435212181676,their mother+s
mother+s wish,5.089430313345549,-0.07110130434171986,0.03187366729781597,-0.004234542520637773,0.03814151153719161,mother+s wish
+2364,5.035205362664602,-0.06932443755468612,0.032638781264132145,-0.00647758903174206,0.03967750337651052,+2364
wish +2364,5.035205362664602,-0.06932443755468612,0.032638781264132145,-0.00647758903174206,0.03967750337651052,wish +2364
+2364 char+s,4.9966029874246844,-0.06808660943923353,0.03313322244792826,-0.00801014477140877,0.04073311664721219,+2364 char+s
flooding while,22.34310366038396,-0.16618511713681086,0.05507828556332564,0.052356191504293326,-0.01902708068766415,flooding while
while snow,20.75531935936386,-0.18650320749695198,0.029919767845969687,0.024013325816375383,0.09066096413145738,while snow
hit northeast,9.215063252908363,-0.11604562180689353,0.05118824465528192,0.014639293342910626,0.017582334203500534,hit northeast
northeast much,8.405463507097862,-0.10931695571892783,0.05049538196995524,0.009642388805538209,0.02210845381290508,northeast much
renewed,23.993839727055704,-0.2057574688593526,0.01708554444058367,0.017926462525045997,0.13335015361137814,renewed
for renewed,15.170853069936426,-0.19758909402352096,7.1883286330624e-05,-0.013602449685128483,0.20083415443016517,for renewed
renewed round,15.052743505102281,-0.21136085904192692,-0.01507852846310911,-0.02993362031465175,0.25261797909357564,renewed round
harsh,47.602636453429184,-0.17509167028202413,-0.07743140896761179,-0.05967012831306876,0.3318935957588584,harsh
round harsh,25.172472227078465,-0.12531932215011946,-0.15097258157813598,-0.14974616728077503,0.47001582886314436,round harsh
soggy,23.458397293119322,-0.26039587206393605,-0.04621238357400003,-0.04851795329337658,0.34140035394115464,soggy
harsh soggy,15.309731954390479,-0.2668715257356703,-0.07309943469828753,-0.09003149321100723,0.4219530106161703,harsh soggy
soggy weather,24.620469035407694,-0.3200962530352418,-0.10872318367386083,-0.1115796711391665,0.5019541073892515,soggy weather
weather while,6.527689714029763,-0.17090505971286138,-0.04354229389426336,-0.10222300902932684,0.35412319151417476,weather while
snow storms,6.643804499243391,-0.2117634697701323,-0.08718532981569087,-0.1473255596709613,0.46862090863488015,snow storms
storms were,6.227495541135906,-0.1607172700658603,-0.03780683075424993,-0.0988162308367866,0.3377449975000333,storms were
were predicted,8.782039274828524,-0.19975575627330389,-0.04421945316535775,-0.08751274552047927,0.3542018694933948,were predicted
predicted the,9.749025633963965,-0.24391545481645863,-0.08287763937735743,-0.1230259521156968,0.45589722870727994,predicted the
braced,11.363201375689243,-0.1751296489270042,0.0040992575106458895,-0.01807202225733365,0.18682925734574773,braced
braced for,20.108112666643898,-0.18124072751174025,0.03377862551446861,0.0273632728193383,0.07488095398546026,braced for
weather saturday,11.316655913754825,-0.2627686118732327,-0.09069627249763507,-0.11994329625211939,0.4686735717425827,weather saturday
saturday while,5.365033560237787,-0.1698287297144353,-0.0679880089330515,-0.1396806416532464,0.4202637412512312,saturday while
snowstorms,11.725950457827878,-0.20365547887493604,-0.02420799777477094,-0.05348305731948465,0.2913619995553148,snowstorms
while snowstorms,5.441242800375823,-0.18932975854202744,-0.08827067718371792,-0.16034968188254078,0.4710020956912651,while snowstorms
snowstorms were,5.274616886082558,-0.16775761709732534,-0.06808995643408311,-0.14085510896716102,0.42044525456310466,snowstorms were
northeast and,4.851699910901538,-0.10953594627009273,-0.013641049636401347,-0.08825624703462165,0.26346899931659046,northeast and
heavy wind+s,8.076514457834502,-0.13647761642264813,0.01712881185150113,-0.02725647152622626,0.15647023540709332,heavy wind+s
wind+s brought,4.742090477582747,-0.09821680335015477,-0.004072597119022511,-0.07954122139239003,0.23207050673763344,wind+s brought
brought the,5.5850791191972515,-0.1929121503882693,-0.0886221932622741,-0.15909977905413605,0.47195303790895743,brought the
threat tornado+es,4.6226328301959745,-0.08749650680589059,0.004369129820125049,-0.07220556736513624,0.20320172277506213,threat tornado+es
tornado+es the,5.5850791191972515,-0.1929121503882693,-0.0886221932622741,-0.15909977905413605,0.47195303790895743,tornado+es the
Missis…,4.545354333527216,-0.08131883634187721,0.008878277419770772,-0.06850306121244608,0.1872867592904833,Missis…
the missis…,4.545354333527216,-0.08131883634187721,0.008878277419770772,-0.06850306121244608,0.1872867592904833,the missis…
+3345,4.508224836566393,-0.07853127293058305,0.01081239182960553,-0.06698048172102054,0.18034539402876407,+3345
missis… +3345,4.508224836566393,-0.07853127293058305,0.01081239182960553,-0.06698048172102054,0.18034539402876407,missis… +3345
+3345 char+s,4.4846825950739255,-0.07681860655721823,0.011966976699334896,-0.06609462012667945,0.17616691705137005,+3345 char+s
deluges,3.8520996750415195,1.001122266715914,-0.6574877705536248,-0.8066027404347567,-0.1076817266662155,deluges
flooding deluges,3.8520996750415195,1.001122266715914,-0.6574877705536248,-0.8066027404347567,-0.1076817266662155,flooding deluges
deluges county,3.224338869264436,0.8141528663002948,-0.4795973282270548,-0.6287122981081865,0.08670141723075324,deluges county
county tornado,3.0283138428817282,0.7218011985542246,-0.41687537790038803,-0.5659903477815199,0.16823598022129702,county tornado
