,phrase,label,sentiment,subjectivity,language,count
Greek,Greek,NORP,,,en,1.0
late Wednesday (March 31,late Wednesday (March 31,DATE,,,en,1.0
"March 31, 2025","March 31, 2025",DATE,,,en,1.0
10 weeks,10 weeks,DATE,,,en,1.0
Up to,Up to,CARDINAL,,,en,1.0
Lake Eyre,Lake Eyre,FAC,,,en,1.0
8 Days,8 Days,DATE,,,en,1.0
fifteen,fifteen,CARDINAL,,,en,1.0
"At least 105,000","At least 105,000",CARDINAL,,,en,1.0
"About 2,000","About 2,000",CARDINAL,,,en,1.0
"approximately 2,000","approximately 2,000",CARDINAL,,,en,1.0
the next few months,the next few months,DATE,,,en,1.0
19.7 inches,19.7 inches,QUANTITY,,,en,1.0
500 mi,500 mi,QUANTITY,,,en,1.0
+9134,+9134,NORP,,,en,1.0
2025-04-02,2025-04-02,DATE,,,en,1.0
AT LEAST TWO,AT LEAST TWO,CARDINAL,,,en,1.0
Nearly 2.5 million,Nearly 2.5 million,CARDINAL,,,en,1.0
"375,000","375,000",CARDINAL,,,en,1.0
Tasman,Tasman,NORP,0.09242424242424241,0.671969696969697,en,1.0
thousands of feet,thousands of feet,QUANTITY,,,en,1.0
consecutive days,consecutive days,DATE,,,en,1.0
Crikey,Crikey,NORP,,,en,1.0
Neo QLED,Neo QLED,PRODUCT,,,en,1.0
last October's,last October's,DATE,,,en,1.0
38 centimeters,38 centimeters,QUANTITY,,,en,1.0
75k,75k,MONEY,,,en,1.0
"Monday, 31 March","Monday, 31 March",DATE,,,en,1.0
Almost a dozen,Almost a dozen,CARDINAL,,,en,1.0
Close to a dozen,Close to a dozen,CARDINAL,,,en,1.0
Late Week,Late Week,DATE,,,en,1.0
a second day,a second day,DATE,,,en,1.0
no fewer than four,no fewer than four,CARDINAL,,,en,1.0
almost 200 million,almost 200 million,CARDINAL,,,en,1.0
A year or so ago,A year or so ago,DATE,,,en,1.0
Desert X 2025,Desert X 2025,EVENT,,,en,1.0
the Lower Le,the Lower Le,FAC,,,en,1.0
the past eight years,the past eight years,DATE,,,en,1.0
MORE THAN 13m,MORE THAN 13m,CARDINAL,,,en,1.0
Between March 19,Between March 19,DATE,,,en,1.0
three decades,three decades,DATE,,,en,1.0
03/27/2025 6:35:09 AM PDT,03/27/2025 6:35:09 AM PDT,TIME,,,en,1.0
Said I Love You,Said I Love You,WORK_OF_ART,,,en,1.0
"up to 3,000","up to 3,000",CARDINAL,,,en,1.0
2015,2015,DATE,,,en,1.0
hundreds to thousands,hundreds to thousands,CARDINAL,,,en,1.0
nearly four years ago,nearly four years ago,DATE,,,en,1.0
$40 million,$40 million,MONEY,,,en,1.0
Feb. 15,Feb. 15,DATE,,,en,1.0
More than a dozen,More than a dozen,CARDINAL,,,en,1.0
the last few weeks,the last few weeks,DATE,,,en,1.0
the next 25 years,the next 25 years,DATE,,,en,1.0
1700–Japanese,1700–Japanese,NORP,,,en,1.0
January 1700,January 1700,DATE,,,en,1.0
Saturday to Monday,Saturday to Monday,DATE,,,en,1.0
7.7,7.7,CARDINAL,,,en,1.0
700 acres,700 acres,QUANTITY,,,en,1.0
this morning GOOD MORNING,this morning GOOD MORNING,TIME,,,en,1.0
Eid,Eid,NORP,,,en,1.0
10 per cent,10 per cent,MONEY,,,en,1.0
around 20 inches,around 20 inches,QUANTITY,,,en,1.0
more than foot,more than foot,QUANTITY,,,en,1.0
Ex-Tropical,Ex-Tropical,PRODUCT,,,en,1.0
the end of 2024,the end of 2024,DATE,,,en,1.0
a third,a third,CARDINAL,,,en,1.0
White/Black,White/Black,WORK_OF_ART,,,en,1.0
+5396 chars,+5396 chars,WORK_OF_ART,,,en,1.0
fourteen years,fourteen years,DATE,,,en,1.0
14 years,14 years,DATE,,,en,1.0
Climate Change,Climate Change,PRODUCT,,,en,1.0
Thamekhola,Thamekhola,NORP,,,en,1.0
AI Art g,AI Art g,WORK_OF_ART,,,en,1.0
2025 rainy season,2025 rainy season,DATE,,,en,1.0
$900 million,$900 million,MONEY,,,en,1.0
"February 15, 2025","February 15, 2025",DATE,,,en,1.0
Norvic Hospital,Norvic Hospital,FAC,,,en,1.0
more than three inches,more than three inches,QUANTITY,,,en,1.0
"At least 1,500","At least 1,500",CARDINAL,,,en,1.0
Capital Displace Thousands,Capital Displace Thousands,PRODUCT,,,en,1.0
the age of 86,the age of 86,DATE,,,en,1.0
Thank Go,Thank Go,WORK_OF_ART,,,en,1.0
Bekasi,Bekasi,NORP,0.0,0.0,en,1.0
his sixth week,his sixth week,DATE,,,en,1.0
Thapathali,Thapathali,NORP,,,en,1.0
6 months,6 months,DATE,,,en,1.0
1974,1974,DATE,,,en,1.0
above 125 kilometres per hour,above 125 kilometres per hour,QUANTITY,,,en,1.0
these past few years,these past few years,DATE,,,en,1.0
The True Purpose Of Book Bans Isn’t Exactly Hidden,The True Purpose Of Book Bans Isn’t Exactly Hidden,WORK_OF_ART,,,en,1.0
+1739 chars,+1739 chars,WORK_OF_ART,,,en,1.0
Earlier today,Earlier today,TIME,,,en,1.0
earlier today,earlier today,TIME,,,en,1.0
Field Form,Field Form,FAC,,,en,1.0
previous years,previous years,DATE,,,en,1.0
+2243 chars,+2243 chars,WORK_OF_ART,,,en,1.0
2025-03-07,2025-03-07,DATE,,,en,1.0
Rabbi,Rabbi,NORP,,,en,1.0
Chabad,Chabad,NORP,,,en,1.0
March 4,March 4,DATE,,,en,1.0
March 7,March 7,DATE,,,en,1.0
26 million,26 million,CARDINAL,,,en,1.0
26 Million,26 Million,CARDINAL,,,en,1.0
"Feb. 26, 2025","Feb. 26, 2025",DATE,,,en,1.0
this school week,this school week,DATE,,,en,1.0
Just weeks,Just weeks,DATE,,,en,1.0
hundreds of millions,hundreds of millions,CARDINAL,,,en,1.0
Just six weeks ago,Just six weeks ago,DATE,,,en,1.0
Tzukim Highway,Tzukim Highway,FAC,,,en,1.0
1989,1989,DATE,,,en,1.0
Three years,Three years,DATE,,,en,1.0
one-year-old,one-year-old,DATE,,,en,1.0
$34 billion,$34 billion,MONEY,,,en,1.0
New Black Panther,New Black Panther,EVENT,,,en,1.0
Valentines Day 2025,Valentines Day 2025,DATE,,,en,1.0
weather day,weather day,DATE,,,en,1.0
the… A day,the… A day,DATE,,,en,1.0
February 2025,February 2025,DATE,,,en,1.0
July 2022,July 2022,DATE,,,en,1.0
two seasons,two seasons,DATE,,,en,1.0
as much as 80 millimetres,as much as 80 millimetres,QUANTITY,,,en,1.0
the coming decades,the coming decades,DATE,,,en,1.0
$30 billion,$30 billion,MONEY,,,en,1.0
centuries,centuries,DATE,,,en,1.0
One week later,One week later,DATE,,,en,1.0
Two weeks ago,Two weeks ago,DATE,,,en,1.0
as many years,as many years,DATE,,,en,1.0
Appalachian,Appalachian,NORP,-0.75,1.075,en,1.0
"More than 5,000","More than 5,000",CARDINAL,,,en,1.0
Ingham,Ingham,FAC,0.026315789473684213,0.2105263157894737,en,1.0
early Monday morning,early Monday morning,TIME,,,en,1.0
02/24/2025 - 03:00 AM,02/24/2025 - 03:00 AM,TIME,,,en,1.0
60mph,60mph,QUANTITY,,,en,1.0
Day 2025,Day 2025,DATE,,,en,1.0
the EXPLORE Act,the EXPLORE Act,LAW,,,en,1.0
+3863 chars,+3863 chars,WORK_OF_ART,,,en,1.0
124 mph,124 mph,QUANTITY,,,en,1.0
the Terminal Avenue,the Terminal Avenue,FAC,,,en,1.0
last 100 years,last 100 years,DATE,,,en,1.0
+2433,+2433,NORP,,,en,1.0
"APS-C.
Viltrox","APS-C.
Viltrox",PRODUCT,,,en,1.0
25mm,25mm,QUANTITY,,,en,1.0
$176 AF,$176 AF,MONEY,,,en,1.0
124 mp,124 mp,QUANTITY,,,en,1.0
200 kilometers per hour,200 kilometers per hour,QUANTITY,,,en,1.0
Feb. 26,Feb. 26,DATE,,,en,1.0
Opium War,Opium War,EVENT,,,en,1.0
Up to $50 million,Up to $50 million,MONEY,,,en,1.0
"November 8, 2018","November 8, 2018",DATE,,,en,1.0
08:52,08:52,TIME,,,en,1.0
South Australians,South Australians,NORP,,,en,1.0
"about 50,772 U.S. dollars","about 50,772 U.S. dollars",MONEY,,,en,1.0
"700,000 pula","700,000 pula",QUANTITY,,,en,1.0
Eight hours,Eight hours,TIME,,,en,1.0
"350,000","350,000",CARDINAL,,,en,1.0
March 6,March 6,DATE,,,en,1.0
March of 2020,March of 2020,DATE,,,en,1.0
midnight last night,midnight last night,TIME,,,en,1.0
100 per cent,100 per cent,MONEY,,,en,1.0
38,38,DATE,,,en,1.0
Almost 2,Almost 2,CARDINAL,,,en,1.0
Nhill,Nhill,NORP,0.0,0.0,en,1.0
200 millimetres,200 millimetres,QUANTITY,,,en,1.0
the earliest days,the earliest days,DATE,,,en,1.0
five years later,five years later,DATE,,,en,1.0
the end of the century,the end of the century,DATE,,,en,1.0
Sweet Dreams,Sweet Dreams,WORK_OF_ART,,,en,1.0
"March 7, 2025","March 7, 2025",DATE,,,en,1.0
373 miles,373 miles,QUANTITY,,,en,1.0
the minute,the minute,TIME,,,en,1.0
"more than 2,000 square miles","more than 2,000 square miles",QUANTITY,,,en,1.0
+9821 chars,+9821 chars,WORK_OF_ART,,,en,1.0
TC Alfred,TC Alfred,FAC,,,en,1.0
+12591,+12591,NORP,,,en,1.0
California Golf Course Faces Flooding Threat,California Golf Course Faces Flooding Threat,WORK_OF_ART,,,en,1.0
only nine,only nine,CARDINAL,,,en,1.0
1887,1887,DATE,,,en,1.0
This Weekend,This Weekend,DATE,,,en,1.0
Consentless,Consentless,WORK_OF_ART,,,en,1.0
14 March 2025,14 March 2025,DATE,,,en,1.0
the News,the News,WORK_OF_ART,,,en,1.0
Torrential Rain Triggers Tuscan Floods,Torrential Rain Triggers Tuscan Floods,WORK_OF_ART,,,en,1.0
+3814 chars,+3814 chars,WORK_OF_ART,,,en,1.0
Western Australian,Western Australian,NORP,,,en,1.0
wettest day,wettest day,DATE,,,en,1.0
the last year,the last year,DATE,,,en,1.0
More than 100 million,More than 100 million,CARDINAL,,,en,1.0
more than 100 million,more than 100 million,CARDINAL,,,en,1.0
over 100 million,over 100 million,CARDINAL,,,en,1.0
100 million,100 million,CARDINAL,,,en,1.0
about 14,about 14,CARDINAL,,,en,1.0
tenth,tenth,ORDINAL,,,en,1.0
the year 2044,the year 2044,DATE,,,en,1.0
Late winter,Late winter,DATE,,,en,1.0
+1325 chars,+1325 chars,WORK_OF_ART,,,en,1.0
+2012,+2012,NORP,,,en,1.0
Family Feud,Family Feud,WORK_OF_ART,,,en,1.0
a dozen,a dozen,CARDINAL,,,en,1.0
about 300 kilometres,about 300 kilometres,QUANTITY,,,en,1.0
a matter of hours,a matter of hours,TIME,,,en,1.0
six hours,six hours,TIME,,,en,1.0
more than 230 millimetres,more than 230 millimetres,QUANTITY,,,en,1.0
+1692,+1692,NORP,,,en,1.0
early March 2025,early March 2025,DATE,,,en,1.0
"More than 330,000","More than 330,000",CARDINAL,,,en,1.0
A Conveyor Belt of Storms,A Conveyor Belt of Storms,WORK_OF_ART,,,en,1.0
more than 2.5 million,more than 2.5 million,CARDINAL,,,en,1.0
+19546 chars,+19546 chars,WORK_OF_ART,,,en,1.0
More than 260mm,More than 260mm,QUANTITY,,,en,1.0
Argentinian,Argentinian,NORP,,,en,1.0
At least six,At least six,CARDINAL,,,en,1.0
"More than 122,000","More than 122,000",CARDINAL,,,en,1.0
March 8),March 8),DATE,,,en,1.0
Ex-Tropical Cyclone Alfred,Ex-Tropical Cyclone Alfred,PRODUCT,,,en,1.0
Union Square,Union Square,FAC,,,en,1.0
More than 260,More than 260,CARDINAL,,,en,1.0
+2252 chars,+2252 chars,WORK_OF_ART,,,en,1.0
More than a year,More than a year,DATE,,,en,1.0
More than a year'…,More than a year'…,DATE,,,en,1.0
03/10/2025 6:42:02 AM PDT,03/10/2025 6:42:02 AM PDT,MONEY,,,en,1.0
6:00 AM,6:00 AM,TIME,,,en,1.0
"more than 190,000","more than 190,000",CARDINAL,,,en,1.0
"190,000","190,000",CARDINAL,,,en,1.0
every day,every day,DATE,,,en,1.0
$9.2m,$9.2m,MONEY,,,en,1.0
About 300 millimetres,About 300 millimetres,QUANTITY,,,en,1.0
778,778,MONEY,,,en,1.0
March 8,March 8,DATE,,,en,1.0
late Sunday,late Sunday,DATE,,,en,1.0
Titans,Titans,NORP,,,en,1.0
"more than 210,000","more than 210,000",CARDINAL,,,en,1.0
Mar 10,Mar 10,DATE,,,en,1.0
Hurricane Andrew,Hurricane Andrew,EVENT,,,en,1.0
1992,1992,DATE,,,en,1.0
as high as 160 mph,as high as 160 mph,QUANTITY,,,en,1.0
More than 340,More than 340,CARDINAL,,,en,1.0
30 meter,30 meter,QUANTITY,,,en,1.0
Hurricane Erin Tracker Live Updates:,Hurricane Erin Tracker Live Updates:,EVENT,,,en,1.0
a 72 hour,a 72 hour,TIME,,,en,1.0
Over 350,Over 350,CARDINAL,,,en,1.0
more than 344,more than 344,CARDINAL,,,en,1.0
340,340,CARDINAL,,,en,1.0
August 17,August 17,DATE,,,en,1.0
the pieces months,the pieces months,DATE,,,en,1.0
Pakistanis,Pakistanis,NORP,,,en,1.0
mere days,mere days,DATE,,,en,1.0
5:56 p.m.,5:56 p.m.,TIME,,,en,1.0
at least 337,at least 337,CARDINAL,,,en,1.0
At least 337,At least 337,CARDINAL,,,en,1.0
at least 344,at least 344,CARDINAL,,,en,1.0
541,541,CARDINAL,,,en,1.0
The week ahead,The week ahead,DATE,,,en,1.0
+337 chars,+337 chars,WORK_OF_ART,,,en,1.0
277,277,CARDINAL,,,en,1.0
Hurricane Erin 2025,Hurricane Erin 2025,EVENT,,,en,1.0
At least 314,At least 314,CARDINAL,,,en,1.0
11:30 AM,11:30 AM,TIME,,,en,1.0
70 percent,70 percent,PERCENT,,,en,1.0
almost 400,almost 400,CARDINAL,,,en,1.0
Indians,Indians,NORP,,,en,1.0
Twenty,Twenty,CARDINAL,,,en,1.0
at least 360,at least 360,CARDINAL,,,en,1.0
August 2025,August 2025,DATE,,,en,1.0
84 hours,84 hours,TIME,,,en,1.0
130 mph,130 mph,QUANTITY,,,en,1.0
500 mm,500 mm,QUANTITY,,,en,1.0
84 hrs,84 hrs,TIME,,,en,1.0
lifestyl,lifestyl,NORP,,,en,1.0
about 360,about 360,CARDINAL,,,en,1.0
More than 600,More than 600,CARDINAL,,,en,1.0
Less Than a Week,Less Than a Week,DATE,,,en,1.0
the Rajouri-Poonch belt,the Rajouri-Poonch belt,FAC,,,en,1.0
comeAP News Flash,comeAP News Flash,FAC,,,en,1.0
Hurricane Erin Intensifies Offshore,Hurricane Erin Intensifies Offshore,EVENT,,,en,1.0
Gamescom Opening Night Live 2025,Gamescom Opening Night Live 2025,FAC,,,en,1.0
at least 60,at least 60,CARDINAL,,,en,1.0
almost 200,almost 200,CARDINAL,,,en,1.0
At least 164,At least 164,CARDINAL,,,en,1.0
at least 300,at least 300,CARDINAL,,,en,1.0
at least 176,at least 176,CARDINAL,,,en,1.0
170,170,CARDINAL,,,en,1.0
"some 1,600","some 1,600",CARDINAL,,,en,1.0
Nearly a decade,Nearly a decade,DATE,,,en,1.0
10:10 PM,10:10 PM,TIME,,,en,1.0
Hurricane Erin,Hurricane Erin,EVENT,,,en,1.0
"August 14, 2025","August 14, 2025",DATE,,,en,1.0
Hindu,Hindu,NORP,,,en,1.0
At least 44,At least 44,CARDINAL,,,en,1.0
Tropical Storm Podul,Tropical Storm Podul,PRODUCT,,,en,1.0
Tropical Cyclone Podul,Tropical Cyclone Podul,WORK_OF_ART,,,en,1.0
August 14,August 14,DATE,,,en,1.0
Cyclone Podul,Cyclone Podul,PRODUCT,,,en,1.0
at least 169,at least 169,CARDINAL,,,en,1.0
Mex,Mex,NORP,,,en,1.0
at least 220,at least 220,CARDINAL,,,en,1.0
the last day,the last day,DATE,,,en,1.0
220,220,CARDINAL,,,en,1.0
over 280,over 280,CARDINAL,,,en,1.0
the last 48 hours,the last 48 hours,TIME,,,en,1.0
more than 220,more than 220,CARDINAL,,,en,1.0
more than 540,more than 540,CARDINAL,,,en,1.0
More than 220,More than 220,CARDINAL,,,en,1.0
150 m,150 m,QUANTITY,,,en,1.0
AT LEAST 220,AT LEAST 220,CARDINAL,,,en,1.0
over 250,over 250,CARDINAL,,,en,1.0
Around 220,Around 220,CARDINAL,,,en,1.0
at least 321,at least 321,CARDINAL,,,en,1.0
monsoon seasons,monsoon seasons,DATE,,,en,1.0
One Day,One Day,DATE,,,en,1.0
Nearly 200,Nearly 200,CARDINAL,,,en,1.0
around 400,around 400,CARDINAL,,,en,1.0
at least 250,at least 250,CARDINAL,,,en,1.0
World Premieres,World Premieres,EVENT,,,en,1.0
70%,70%,PERCENT,,,en,1.0
Manali,Manali,PRODUCT,,,en,1.0
15 lakh,15 lakh,MONEY,,,en,1.0
the Trikuta hill,the Trikuta hill,FAC,,,en,1.0
"150,000","150,000",CARDINAL,,,en,1.0
the third consecutive day,the third consecutive day,DATE,,,en,1.0
+2655,+2655,NORP,,,en,1.0
Typhoon Death Toll Rises In Vietnam,Typhoon Death Toll Rises In Vietnam,EVENT,,,en,1.0
"nearly 7,000","nearly 7,000",CARDINAL,,,en,1.0
Rs 50 crore,Rs 50 crore,MONEY,,,en,1.0
August 26,August 26,DATE,,,en,1.0
more than a week ago,more than a week ago,DATE,,,en,1.0
+5852,+5852,NORP,,,en,1.0
"Aug. 18, 2025","Aug. 18, 2025",DATE,,,en,1.0
around 140 km/h,around 140 km/h,QUANTITY,,,en,1.0
Rajasthans,Rajasthans,NORP,,,en,1.0
0.0.47,0.0.47,CARDINAL,,,en,1.0
at least 750,at least 750,CARDINAL,,,en,1.0
June of this year,June of this year,DATE,,,en,1.0
Carnival Cruise Line,Carnival Cruise Line,PRODUCT,,,en,1.0
26 August 2025,26 August 2025,DATE,,,en,1.0
"more than 1,800","more than 1,800",CARDINAL,,,en,1.0
"Over 150,000","Over 150,000",CARDINAL,,,en,1.0
662,662,CARDINAL,,,en,1.0
about 180,about 180,CARDINAL,,,en,1.0
183,183,CARDINAL,,,en,1.0
February 1942,February 1942,DATE,,,en,1.0
WWII,WWII,EVENT,,,en,1.0
"over 5,000","over 5,000",CARDINAL,,,en,1.0
over a century,over a century,DATE,,,en,1.0
next 48 hours,next 48 hours,TIME,,,en,1.0
close to 300,close to 300,CARDINAL,,,en,1.0
1.5 lakh,1.5 lakh,MONEY,,,en,1.0
Aug 27,Aug 27,DATE,,,en,1.0
around 34,around 34,CARDINAL,,,en,1.0
Holocaust,Holocaust,EVENT,,,en,1.0
Auschwitz Memorial,Auschwitz Memorial,WORK_OF_ART,,,en,1.0
Early June,Early June,DATE,,,en,1.0
AI Holocaust,AI Holocaust,EVENT,,,en,1.0
the past six weeks,the past six weeks,DATE,,,en,1.0
13 inches,13 inches,QUANTITY,,,en,1.0
AccuWeather m,AccuWeather m,FAC,,,en,1.0
+3093 chars,+3093 chars,WORK_OF_ART,,,en,1.0
0.0.45,0.0.45,CARDINAL,,,en,1.0
22 million,22 million,CARDINAL,,,en,1.0
427,427,CARDINAL,,,en,1.0
26 June,26 June,DATE,,,en,1.0
706,706,CARDINAL,,,en,1.0
Aug 20,Aug 20,DATE,,,en,1.0
Flori… Hurricane Erin,Flori… Hurricane Erin,EVENT,,,en,1.0
Mithi,Mithi,NORP,,,en,1.0
the last weeks,the last weeks,DATE,,,en,1.0
half a decade,half a decade,DATE,,,en,1.0
every 10 years,every 10 years,DATE,,,en,1.0
The Secrets of Consulting,The Secrets of Consulting,WORK_OF_ART,,,en,1.0
two dozen,two dozen,CARDINAL,,,en,1.0
Panyijiar - Radio Tamazuj,Panyijiar - Radio Tamazuj,FAC,,,en,1.0
the start of July,the start of July,DATE,,,en,1.0
Stop Drugs From Flooding Into the US,Stop Drugs From Flooding Into the US,WORK_OF_ART,,,en,1.0
August 20,August 20,DATE,,,en,1.0
"August 20, 2025","August 20, 2025",DATE,,,en,1.0
August 9 and 10,August 9 and 10,DATE,,,en,1.0
08,08,DATE,,,en,1.0
Hurricane Erins,Hurricane Erins,EVENT,,,en,1.0
late Thursday night,late Thursday night,TIME,,,en,1.0
the Twin Towers Mall,the Twin Towers Mall,FAC,,,en,1.0
Aug. 21,Aug. 21,DATE,,,en,1.0
above 150,above 150,CARDINAL,,,en,1.0
August 22nd,August 22nd,DATE,,,en,1.0
126 years,126 years,DATE,,,en,1.0
"August 20, 2025
 ","August 20, 2025
 ",DATE,,,en,1.0
nearly 400,nearly 400,CARDINAL,,,en,1.0
"Jan. 10, 2024","Jan. 10, 2024",DATE,,,en,1.0
"more than 2,400","more than 2,400",CARDINAL,,,en,1.0
978,978,CARDINAL,,,en,1.0
the weeks ahead,the weeks ahead,DATE,,,en,1.0
at least 739,at least 739,CARDINAL,,,en,1.0
Duke,Duke,PRODUCT,,,en,1.0
4 lakh,4 lakh,MONEY,,,en,1.0
nearly 24 hours,nearly 24 hours,TIME,,,en,1.0
West Allis,West Allis,NORP,0.0,0.0,en,1.0
seven inches,seven inches,QUANTITY,,,en,1.0
Central Java,Central Java,NORP,0.14444444444444443,0.41111111111111115,en,1.0
+1904 chars,+1904 chars,WORK_OF_ART,,,en,1.0
July 30,July 30,DATE,,,en,1.0
37mm,37mm,QUANTITY,,,en,1.0
July 30th,July 30th,DATE,,,en,1.0
Intense Weather,Intense Weather,WORK_OF_ART,,,en,1.0
July 31,July 31,DATE,,,en,1.0
the Cross Island Parkway,the Cross Island Parkway,FAC,,,en,1.0
at least 138,at least 138,CARDINAL,,,en,1.0
another precious summer weekend,another precious summer weekend,DATE,,,en,1.0
+13495,+13495,NORP,,,en,1.0
+3733 chars,+3733 chars,WORK_OF_ART,,,en,1.0
about one-third,about one-third,CARDINAL,,,en,1.0
one-third,one-third,CARDINAL,,,en,1.0
Jamaica Station,Jamaica Station,FAC,,,en,1.0
the mid,the mid,DATE,,,en,1.0
+2002 chars,+2002 chars,WORK_OF_ART,,,en,1.0
2025-08-01,2025-08-01,DATE,,,en,1.0
"Nearly 200,000","Nearly 200,000",CARDINAL,,,en,1.0
at least 136,at least 136,CARDINAL,,,en,1.0
Double Hurricane,Double Hurricane,WORK_OF_ART,,,en,1.0
Cole Morris,Cole Morris,PRODUCT,,,en,1.0
One month,One month,DATE,,,en,1.0
2025 / 06:00 am,2025 / 06:00 am,TIME,,,en,1.0
Aug 4,Aug 4,DATE,,,en,1.0
"Monday, days","Monday, days",DATE,,,en,1.0
Several thousand,Several thousand,CARDINAL,,,en,1.0
Double Hurricane Disaster”In 2024,Double Hurricane Disaster”In 2024,WORK_OF_ART,,,en,1.0
more than a year's,more than a year's,DATE,,,en,1.0
+3790 chars,+3790 chars,WORK_OF_ART,,,en,1.0
"more than 5,900","more than 5,900",CARDINAL,,,en,1.0
the early hours of Monday,the early hours of Monday,TIME,,,en,1.0
"47,906","47,906",CARDINAL,,,en,1.0
"84,392","84,392",CARDINAL,,,en,1.0
402,402,CARDINAL,,,en,1.0
"more than 1,455","more than 1,455",CARDINAL,,,en,1.0
April 2022s,April 2022s,DATE,,,en,1.0
more than a decade ago,more than a decade ago,DATE,,,en,1.0
+4711 chars,+4711 chars,WORK_OF_ART,,,en,1.0
Benefit Concert,Benefit Concert,FAC,,,en,1.0
almost a years,almost a years,DATE,,,en,1.0
Rare Earths and Trump's,Rare Earths and Trump's,WORK_OF_ART,,,en,1.0
Adamawa,Adamawa,NORP,-0.32999999999999996,0.33,en,1.0
"5,560","5,560",CARDINAL,,,en,1.0
the Auckland Anniversary weekend,the Auckland Anniversary weekend,EVENT,,,en,1.0
"July 29, 2025","July 29, 2025",DATE,,,en,1.0
July 29,July 29,DATE,,,en,1.0
the Gajchi-Trishuli-Mailung-Syaphrubesi-Rasuwagadhi,the Gajchi-Trishuli-Mailung-Syaphrubesi-Rasuwagadhi,FAC,,,en,1.0
a handful of days,a handful of days,DATE,,,en,1.0
Chicago River,Chicago River,FAC,,,en,1.0
almost a year,almost a year,DATE,,,en,1.0
At least 38,At least 38,CARDINAL,,,en,1.0
JULY 05,JULY 05,DATE,,,en,1.0
"more than 38,000","more than 38,000",CARDINAL,,,en,1.0
a matter of days,a matter of days,DATE,,,en,1.0
"More than 80,000","More than 80,000",CARDINAL,,,en,1.0
at least 34,at least 34,CARDINAL,,,en,1.0
8.8,8.8,CARDINAL,,,en,1.0
Nepali,Nepali,NORP,,,en,1.0
550 million,550 million,CARDINAL,,,en,1.0
$1.1 billion,$1.1 billion,MONEY,,,en,1.0
US$77 million,US$77 million,MONEY,,,en,1.0
July 16 and August 17,July 16 and August 17,DATE,,,en,1.0
280 millimetres,280 millimetres,QUANTITY,,,en,1.0
August last year,August last year,DATE,,,en,1.0
1 year,1 year,DATE,,,en,1.0
Interstate 95,Interstate 95,FAC,,,en,1.0
as much as $135 million,as much as $135 million,MONEY,,,en,1.0
1.1B,1.1B,MONEY,,,en,1.0
+2118,+2118,NORP,,,en,1.0
approximately 2 AM,approximately 2 AM,TIME,,,en,1.0
"Wednesday, August 7th","Wednesday, August 7th",DATE,,,en,1.0
Rasuwa Flood Update:,Rasuwa Flood Update:,WORK_OF_ART,,,en,1.0
Detroit Metro Airport,Detroit Metro Airport,FAC,,,en,1.0
Tsunami,Tsunami,NORP,,,en,1.0
At Least 38,At Least 38,CARDINAL,,,en,1.0
+7934,+7934,NORP,,,en,1.0
Creve Coeur Park,Creve Coeur Park,FAC,,,en,1.0
every 12 days,every 12 days,DATE,,,en,1.0
at least three years,at least three years,DATE,,,en,1.0
12:20 a.m.,12:20 a.m.,TIME,,,en,1.0
more than 65,more than 65,CARDINAL,,,en,1.0
up to 14 inches,up to 14 inches,QUANTITY,,,en,1.0
Season 8,Season 8,DATE,,,en,1.0
Love Is Blind,Love Is Blind,WORK_OF_ART,,,en,1.0
‘Love Is Blind,‘Love Is Blind,WORK_OF_ART,,,en,1.0
holiday week,holiday week,DATE,,,en,1.0
Buddhist,Buddhist,NORP,,,en,1.0
Aug. 10,Aug. 10,DATE,,,en,1.0
thousand-year,thousand-year,DATE,,,en,1.0
Independence Day Hill Country,Independence Day Hill Country,EVENT,,,en,1.0
at least Tuesday morning,at least Tuesday morning,TIME,,,en,1.0
Rasuwa Floods:,Rasuwa Floods:,WORK_OF_ART,,,en,1.0
98 Crores,98 Crores,MONEY,,,en,1.0
FPS,FPS,NORP,,,en,1.0
"330,000","330,000",CARDINAL,,,en,1.0
the next couple of days,the next couple of days,DATE,,,en,1.0
this past weekend's,this past weekend's,DATE,,,en,1.0
Tropical Storm Wipha,Tropical Storm Wipha,PRODUCT,,,en,1.0
two-week,two-week,DATE,,,en,1.0
late Tuesday evening,late Tuesday evening,TIME,,,en,1.0
8/13,8/13,CARDINAL,,,en,1.0
first August,first August,DATE,,,en,1.0
just four hours,just four hours,TIME,,,en,1.0
more than six inches,more than six inches,QUANTITY,,,en,1.0
AUGUST 13,AUGUST 13,DATE,,,en,1.0
Kern Place,Kern Place,FAC,,,en,1.0
Aug. 12,Aug. 12,DATE,,,en,1.0
several miles,several miles,QUANTITY,,,en,1.0
late-July,late-July,DATE,,,en,1.0
last season,last season,DATE,,,en,1.0
2022/23,2022/23,DATE,,,en,1.0
season-long,season-long,DATE,,,en,1.0
Toffees,Toffees,PRODUCT,,,en,1.0
early on the morning,early on the morning,TIME,,,en,1.0
+1696,+1696,NORP,,,en,1.0
+3152 chars,+3152 chars,WORK_OF_ART,,,en,1.0
2025-08-09,2025-08-09,DATE,,,en,1.0
Sunamganj,Sunamganj,NORP,,,en,1.0
Preparing,Preparing,WORK_OF_ART,,,en,1.0
13.8 inches,13.8 inches,QUANTITY,,,en,1.0
sixty-three,sixty-three,CARDINAL,,,en,1.0
Summer 2025,Summer 2025,DATE,,,en,1.0
